review_text,rating,review_date,bank_name,source
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen,Google Play
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,Dashen,Google Play
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Dashen,Google Play
"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Dashen,Google Play
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,Dashen,Google Play
"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Dashen,Google Play
Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen,Google Play
"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen,Google Play
"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Dashen,Google Play
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",2,2025-04-09,Dashen,Google Play
"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Dashen,Google Play
Astonishing interface with ease of access and complete performance,5,2025-10-28,Dashen,Google Play
"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen,Google Play
"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Dashen,Google Play
This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Dashen,Google Play
"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Dashen,Google Play
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Dashen,Google Play
I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen,Google Play
The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,Dashen,Google Play
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen,Google Play
I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen,Google Play
"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Dashen,Google Play
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,Dashen,Google Play
I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Dashen,Google Play
Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen,Google Play
with the super app evry thing i need is just a tap away,5,2025-11-17,Dashen,Google Play
"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen,Google Play
"This is not only a mobile banking app, it is beyond that. We will access our account easily, we are able to get many information easily here. i.e. exchage rate. We are able to chat with others, we are able to budget, we are able to transfer to other bank and within Dashen. we are able to access many accounts in a single app, we are able to pay bills in QR scan, we are able to make payments and order delivery items here in a single app. #Always one step ahead.",5,2025-03-31,Dashen,Google Play
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",5,2025-03-10,Dashen,Google Play
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,Dashen,Google Play
"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,Dashen,Google Play
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",5,2025-04-21,Dashen,Google Play
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",5,2025-04-21,Dashen,Google Play
"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen,Google Play
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22,Dashen,Google Play
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5,2025-04-21,Dashen,Google Play
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21,Dashen,Google Play
app is too slow not opening fast,1,2025-10-31,Dashen,Google Play
Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen,Google Play
stunning UI with reliable service!,5,2025-10-28,Dashen,Google Play
"easy to use, friendly",5,2025-11-06,Dashen,Google Play
This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,Dashen,Google Play
"This app is not supporting smart phones that have old android version and so it is none inclusive. At the same time the amole lite is not working properly and once you reached to maximum otp trail mistakes due to network or other errors like stacks , you will be tied up to make Transactions. Ohh... tired!!!!!",1,2025-03-20,Dashen,Google Play
"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,Dashen,Google Play
What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Dashen,Google Play
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,Dashen,Google Play
always updating bad stability,1,2025-11-17,Dashen,Google Play
can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen,Google Play
"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen,Google Play
it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen,Google Play
"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",5,2025-03-28,Dashen,Google Play
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen,Google Play
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,5,2025-03-12,Dashen,Google Play
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",2,2025-04-24,Dashen,Google Play
Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen,Google Play
The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen,Google Play
"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",1,2025-04-07,Dashen,Google Play
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",5,2025-04-21,Dashen,Google Play
"It has a great application features from the beginning. I'm glad to use it even I haven't used it yet because I haven't activated my account yet. But it's simple, comprehensive, full of information, and fast. በርቱ ዳሸኖች: The super app has impressed me more than I expected.",5,2025-01-15,Dashen,Google Play
"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen,Google Play
Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen,Google Play
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",5,2025-04-21,Dashen,Google Play
"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen,Google Play
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen,Google Play
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",5,2025-04-21,Dashen,Google Play
when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen,Google Play
"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen,Google Play
Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Dashen,Google Play
"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen,Google Play
I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Dashen,Google Play
"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Dashen,Google Play
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",1,2025-03-14,Dashen,Google Play
would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen,Google Play
it is Excellent April jest continue more abeaten.....,4,2025-10-19,Dashen,Google Play
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21,Dashen,Google Play
"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen,Google Play
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",5,2025-04-21,Dashen,Google Play
"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Dashen,Google Play
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Dashen,Google Play
"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen,Google Play
"Dashen, always two step ahead.",5,2025-11-05,Dashen,Google Play
"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,Dashen,Google Play
"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Dashen,Google Play
The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Dashen,Google Play
"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Dashen,Google Play
"It's great! But it will be advanced if you include a caption that allow customers to transfer to Telebirr account. Dashen Bank, ""ኩሉ ግዜ፡ ሓደ ስጕሚ ቀዳሚ።"" (Always one step ahead!)",4,2025-01-15,Dashen,Google Play
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",5,2025-04-21,Dashen,Google Play
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21,Dashen,Google Play
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,Dashen,Google Play
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21,Dashen,Google Play
"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",5,2025-04-22,Dashen,Google Play
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19,Dashen,Google Play
"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen,Google Play
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen,Google Play
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",5,2025-04-21,Dashen,Google Play
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen,Google Play
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,4,2025-01-17,Dashen,Google Play
"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen,Google Play
clear and presize,5,2025-11-15,Dashen,Google Play
"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen,Google Play
"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen,Google Play
"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",5,2025-04-23,Dashen,Google Play
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24,Dashen,Google Play
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen,Google Play
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21,Dashen,Google Play
"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",5,2025-04-21,Dashen,Google Play
I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,5,2025-04-21,Dashen,Google Play
Very nice App.,5,2025-11-14,Dashen,Google Play
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,4,2025-01-20,Dashen,Google Play
"This is amazing app, as it name ,truly supper.",5,2025-10-28,Dashen,Google Play
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,Google Play
The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,1,2025-04-14,Dashen,Google Play
"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen,Google Play
"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Dashen,Google Play
simple and easy to use,5,2025-09-08,Dashen,Google Play
It is good apps but it needs strong network,5,2025-09-06,Dashen,Google Play
"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen,Google Play
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,Dashen,Google Play
"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen,Google Play
The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Dashen,Google Play
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",5,2025-04-21,Dashen,Google Play
very nice app I have ever seen,5,2025-11-10,Dashen,Google Play
"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",5,2025-04-22,Dashen,Google Play
very easy app,3,2025-11-23,Dashen,Google Play
It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,1,2025-04-07,Dashen,Google Play
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",5,2025-04-21,Dashen,Google Play
"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",5,2025-04-24,Dashen,Google Play
It is an amazing app and all in one,5,2025-09-27,Dashen,Google Play
The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,Dashen,Google Play
the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen,Google Play
I love the new user interface,5,2025-09-26,Dashen,Google Play
excellent UI improvement 💯💯,5,2025-09-24,Dashen,Google Play
"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen,Google Play
App That makes cashless society in our century and Easy to use.,5,2025-09-27,Dashen,Google Play
It takes gazillion years to open 😶,3,2025-10-02,Dashen,Google Play
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,5,2025-04-21,Dashen,Google Play
"Excellent, and it's truly a super app!",5,2025-08-24,Dashen,Google Play
This app is not working unless you turn off developer mode on your phone. So it takes your rights to just use it.,2,2025-04-04,Dashen,Google Play
modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen,Google Play
"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",5,2025-04-22,Dashen,Google Play
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11,Dashen,Google Play
Applause 👏 Dashen Bank. One of the best super app inorder to pay easily and securely. One step a head.,5,2025-01-14,Dashen,Google Play
Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,4,2025-03-08,Dashen,Google Play
good but it takes forever to load,3,2025-08-12,Dashen,Google Play
"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",3,2025-04-07,Dashen,Google Play
"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen,Google Play
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen,Google Play
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,5,2025-04-21,Dashen,Google Play
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",5,2025-04-21,Dashen,Google Play
"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",5,2025-04-21,Dashen,Google Play
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,Google Play
"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",1,2025-04-25,Dashen,Google Play
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06,Dashen,Google Play
one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen,Google Play
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",5,2025-01-23,Dashen,Google Play
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen,Google Play
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",5,2025-01-24,Dashen,Google Play
"This is the best app ever, when is it planned to include digital lending and gasification?",5,2025-04-22,Dashen,Google Play
The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,5,2025-04-22,Dashen,Google Play
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07,Dashen,Google Play
"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen,Google Play
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14,Dashen,Google Play
Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,5,2025-04-22,Dashen,Google Play
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen,Google Play
"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",5,2025-04-21,Dashen,Google Play
"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",5,2025-04-16,Dashen,Google Play
it can't do without data or wifi,1,2025-09-26,Dashen,Google Play
"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Dashen,Google Play
"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Dashen,Google Play
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21,Dashen,Google Play
"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen,Google Play
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,Dashen,Google Play
very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Dashen,Google Play
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26,Dashen,Google Play
nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,4,2025-05-03,Dashen,Google Play
very poor and time taking to use,1,2025-08-13,Dashen,Google Play
fast and easy to use great App.,5,2025-08-12,Dashen,Google Play
your service is too good,5,2025-11-09,Dashen,Google Play
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,5,2025-01-17,Dashen,Google Play
Really the app looks like amazing. I can't wait to activate in the morning.,5,2025-01-14,Dashen,Google Play
making transactions has never been easier. the new update is just amazing,5,2025-04-22,Dashen,Google Play
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,5,2025-04-21,Dashen,Google Play
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen,Google Play
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,Dashen,Google Play
"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",5,2025-05-12,Dashen,Google Play
The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen,Google Play
"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",5,2025-04-14,Dashen,Google Play
"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",5,2025-01-16,Dashen,Google Play
I really like this amazing application and Dashen Supper app that has made my life easier.,5,2025-04-21,Dashen,Google Play
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,Google Play
It is so far so good it has a unique features than telebirr good job Dashen,5,2025-01-15,Dashen,Google Play
i love this app esp 3 click that make e-commerce easier and convinient.,5,2025-04-22,Dashen,Google Play
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",5,2025-04-21,Dashen,Google Play
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21,Dashen,Google Play
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03,Dashen,Google Play
Amazing app super easy to use and best design. loved it.,5,2025-05-09,Dashen,Google Play
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen,Google Play
Incomparably user-friendly and fast app for mobile banking.,5,2025-04-24,Dashen,Google Play
"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen,Google Play
I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,5,2025-05-03,Dashen,Google Play
